stno: Observation's Number (Length: 6 digits)
yyyymmddhh: UTC Time, yyyy: year, mm: month, dd: day, hh: hour (Length: 11 digits)
Si: Significant Code (Length: 3 digits)
Press: Pressure (Uint: hpa, Length: 7 digits)
Heigh: Geopotential Height (Unit: gpm, Length: 6 digits)
Tx: Temperature (Unit: degrees Celsius, Length: 6 digits)
Td: Dew Point (Unit: degrees Celsius, Length: 6 digits)
Wd: Wind Direction (Unit: degrees 360, Length: 4 digits)
Ws: Wind Speed (Unit: m/s, Length: 6 digits)
RH: Relative Humidity (Unit: %, Length: 4 digits)
-----------------------------------------------------------
  stno yyyymmddhh Si  Press Heigh    Tx    Td  Wd    Ws  RH
466990 2020062700 06    8.7 32146 -44.7 -81.0  75  20.5   0
466990 2020062700 20    7.6 33070 -44.4 -81.0  94  26.2   0
466990 2020062712 01 1006.8 00019  30.0  25.5 320   2.2  77
466990 2020062712 10 1000.0 00079  29.3  25.4 315   2.6  79
466990 2020062712 06  939.0 00640  25.1  23.0 350   5.0  87
466990 2020062712 02  930.1 00722  24.5  22.7 344   4.8  89
466990 2020062712 10  925.0 00772  24.3  22.3 344   4.2  88
466990 2020062712 10  850.0 01512  20.6  19.7 221   4.0  94
466990 2020062712 02  810.7 01921  18.0  18.0 200   3.9  99
466990 2020062712 02  769.9 02363  16.2  14.1 209   3.8  87
466990 2020062712 02  701.6 03151  13.3   4.8 171   3.4  56
466990 2020062712 10  700.0 03171  13.1   4.7 169   3.5  56
466990 2020062712 02  679.4 03421  11.1   4.7 161   2.6  64
466990 2020062712 02  637.6 03948   7.9  -5.5  60   1.4  37
466990 2020062712 02  604.6 04384   5.0  -2.6  96   1.9  57
466990 2020062712 02  588.4 04606   3.9  -8.5 113   1.4  39
466990 2020062712 02  575.5 04785   2.3  -1.4 243   0.4  76
466990 2020062712 02  561.4 04985   0.8  -1.4  10   0.5  85
466990 2020062712 04  540.7 05288  -0.8  -3.3 150   0.1  82
466990 2020062712 02  509.1 05766  -4.0  -5.6 324   3.3  88
466990 2020062712 10  500.0 05909  -4.7  -8.9 335   4.2  72
466990 2020062712 02  485.6 06138  -5.7 -16.4 327   5.2  42
466990 2020062712 06  483.6 06171  -5.9 -15.3 327   5.1  47
466990 2020062712 06  459.7 06566  -8.7 -14.0 313   5.0  65
466990 2020062712 02  452.0 06697  -9.4 -13.0 308   4.2  75
466990 2020062712 02  448.9 06749  -9.4 -15.8 303   4.1  59
466990 2020062712 02  430.3 07075 -12.1 -12.2 268   2.9  99
466990 2020062712 02  409.4 07457 -13.5 -15.1 220   2.9  87
466990 2020062712 02  407.7 07488 -13.3 -21.2 215   2.6  51
466990 2020062712 02  404.0 07558 -13.6 -18.7 197   2.2  65
466990 2020062712 02  403.0 07577 -13.5 -16.7 190   2.3  76
466990 2020062712 10  400.0 07633 -13.8 -17.5 173   2.8  73
466990 2020062712 02  350.1 08634 -19.8 -27.9 303   0.2  48
466990 2020062712 02  345.7 08729 -20.6 -25.5  47   0.3  64
466990 2020062712 02  341.1 08829 -21.3 -29.0 159   0.2  49
466990 2020062712 02  339.8 08856 -21.5 -22.5 193   0.5  91
466990 2020062712 02  338.7 08879 -21.7 -22.1 202   0.6  96
466990 2020062712 02  332.1 09023 -21.6 -33.1 253   1.0  34
466990 2020062712 02  329.8 09077 -21.9 -29.2 283   1.3  51
466990 2020062712 02  324.8 09189 -22.1 -33.8 302   2.4  34
466990 2020062712 02  320.1 09294 -22.9 -40.5 297   2.9  18
466990 2020062712 10  300.0 09768 -27.0 -32.5 301   1.1  59
466990 2020062712 04  292.3 09955 -28.7 -33.0 313   0.9  66
466990 2020062712 02  291.2 09979 -29.0 -33.1 340   1.0  68
466990 2020062712 02  288.2 10056 -28.9 -51.0  31   2.3  10
466990 2020062712 06  264.8 10655 -32.9 -49.7  66  12.2  17
466990 2020062712 10  250.0 11056 -36.6 -50.5  68  11.6  22
466990 2020062712 02  226.7 11726 -42.1 -59.7  70  11.9  13
466990 2020062712 06  223.5 11823 -43.0 -59.7  74  11.6  14
466990 2020062712 02  221.7 11875 -43.5 -53.7  72  12.3  31
466990 2020062712 02  206.1 12362 -46.8 -62.9  49  17.0  14
466990 2020062712 10  200.0 12560 -48.7 -63.0  37  18.5  17
466990 2020062712 06  196.2 12688 -49.8 -63.1  37  18.9  20
466990 2020062712 02  175.6 13405 -56.7 -63.4  36  18.9  43
466990 2020062712 02  168.2 13672 -58.9 -62.0  28  21.4  67
466990 2020062712 02  151.0 14339 -64.0 -69.9  37  25.5  44
466990 2020062712 02  150.8 14347 -64.0 -70.0  37  25.4  44
466990 2020062712 10  150.0 14382 -64.3 -70.2  36  25.2  45
466990 2020062712 04  121.6 15634 -75.2 -80.4  31  28.5  45
466990 2020062712 02  118.8 15766 -76.2 -80.8  33  25.2  49
466990 2020062712 06  110.9 16158 -77.5 -80.7  31  19.6  60
466990 2020062712 03  107.7 16331 -78.7 -82.0  26  21.2  59
466990 2020062712 02  100.2 16746 -76.4 -84.7  47  23.1  27
466990 2020062712 10  100.0 16757 -76.2 -84.6  47  23.1  27
466990 2020062712 06   94.9 17055 -77.1 -86.4  79  20.0  23
466990 2020062712 02   87.5 17518 -78.3 -87.4  71  16.2  23
466990 2020062712 06   84.9 17689 -77.9 -87.4  66  15.2  22
466990 2020062712 06   81.3 17939 -78.2 -87.9  82  17.2  21
466990 2020062712 06   74.5 18436 -77.2 -88.3  74  13.9  16
466990 2020062712 02   73.2 18541 -77.6 -89.1  73  14.5  15
466990 2020062712 20   68.4 18945 -73.9 -88.6  94  16.6   9
466990 2020062800 01 1007.2 00019  29.7  24.1 230   2.2  72
466990 2020062800 02 1005.6 00033  28.0  23.8 226   1.8  77
466990 2020062800 10 1000.0 00084  27.4  23.2 219   2.7  77
466990 2020062800 02  986.2 00206  26.6  22.0 210   4.3  75
466990 2020062800 02  941.5 00617  24.3  20.4 200   4.6  78
466990 2020062800 06  939.4 00635  24.3  20.2 201   5.0  77
466990 2020062800 10  925.0 00771  24.7  18.3 207   8.6  67
466990 2020062800 04  917.6 00843  24.3  17.8 208   9.2  66
466990 2020062800 02  914.6 00870  24.1  17.6 208   9.1  67
466990 2020062800 02  908.7 00927  24.3  16.5 206   8.4  61
466990 2020062800 02  876.1 01248  21.5  17.0 211   5.0  75
466990 2020062800 10  850.0 01509  21.2  11.9 203   6.9  55
466990 2020062800 02  838.7 01626  21.2  10.4 204   6.6  50
466990 2020062800 06  838.1 01632  21.1  10.4 204   6.6  50
466990 2020062800 02  818.0 01841  19.6  12.6 220   4.9  63
466990 2020062800 06  813.9 01886  19.7  11.4 221   5.0  58
466990 2020062800 02  804.2 01989  19.6   7.7 220   4.4  45
466990 2020062800 02  741.5 02683  15.2   7.8 203   2.8  61
466990 2020062800 10  700.0 03167  12.5   2.7 151   2.8  50
466990 2020062800 06  652.7 03750   8.9  -5.5 137   5.1  35
466990 2020062800 02  647.4 03818   8.4  -6.3 136   5.7  34
466990 2020062800 02  618.0 04201   5.8  -0.5 142   5.8  63
466990 2020062800 06  604.4 04381   4.8  -1.7 137   5.9  62
466990 2020062800 02  597.0 04483   4.4  -5.8 144   5.6  47
466990 2020062800 02  577.6 04751   2.7  -3.5 157   5.1  63
466990 2020062800 02  566.2 04912   2.1 -10.8 157   5.4  37
466990 2020062800 02  535.8 05355  -0.9  -7.9 156   3.9  58
466990 2020062800 02  505.1 05826  -3.6  -8.0 138   4.0  71
466990 2020062800 10  500.0 05907  -3.7 -11.5 139   4.2  54
466990 2020062800 02  484.8 06149  -4.7 -18.2 146   3.0  33
466990 2020062800 02  483.3 06171  -4.9 -12.8 147   2.9  53
466990 2020062800 02  479.6 06232  -5.1 -22.1 151   2.6  24
466990 2020062800 04  469.4 06403  -6.1 -16.3 214   1.6  44
466990 2020062800 02  459.3 06571  -7.4 -11.8 259   2.2  70
466990 2020062800 02  444.8 06823  -8.8 -16.1 295   2.4  55
466990 2020062800 02  441.6 06880  -9.2 -11.7 308   2.7  81
466990 2020062800 02  424.4 07184 -10.0 -17.9 352   3.6  52
466990 2020062800 02  418.1 07297 -10.6 -18.2  20   3.2  53
466990 2020062800 02  402.5 07590 -12.8 -16.8  44   2.4  72
466990 2020062800 10  400.0 07638 -13.2 -18.6  38   2.3  63
466990 2020062800 02  394.6 07742 -13.8 -23.2   7   1.9  45
466990 2020062800 02  387.6 07878 -15.1 -18.7 333   2.3  73
466990 2020062800 02  370.6 08216 -18.0 -20.3 289   3.0  81
466990 2020062800 02  370.3 08221 -18.0 -20.3 288   3.0  81
466990 2020062800 02  357.8 08477 -19.7 -21.7 290   4.9  83
466990 2020062800 06  357.4 08484 -19.7 -21.7 290   5.0  83
466990 2020062800 06  348.2 08677 -20.4 -24.2 295   5.1  71
466990 2020062800 02  315.0 09414 -25.3 -44.3  50   3.6  15
466990 2020062800 02  310.2 09526 -25.0 -49.4  54   4.8   8
466990 2020062800 06  307.2 09595 -25.1 -47.5  64   5.2  10
466990 2020062800 02  306.1 09620 -25.2 -48.0  67   5.4  10
466990 2020062800 10  300.0 09766 -26.5 -47.4  71   6.4  12
466990 2020062800 06  286.6 10093 -29.5 -46.1  90   6.8  18
466990 2020062800 06  280.2 10259 -30.7 -44.3  74   7.1  25
466990 2020062800 06  268.8 10551 -33.1 -47.0  82   5.9  23
466990 2020062800 06  253.4 10961 -36.3 -51.8  53   5.6  19
466990 2020062800 12  250.0 11056 -37.1 -53.3  58   6.7  17
466990 2020062800 06  241.7 11289 -39.2 -48.4  75   8.8  37
466990 2020062800 02  220.1 11923 -45.1 -47.3  67  12.9  78
466990 2020062800 02  217.6 11998 -45.7 -48.3  69  14.2  75
466990 2020062800 02  215.4 12064 -45.6 -53.0  72  15.5  43
466990 2020062800 02  211.0 12205 -46.8 -51.6  70  17.7  58
466990 2020062800 06  200.7 12533 -49.1 -60.3  65  24.4  26
466990 2020062800 10  200.0 12555 -49.3 -62.1  65  24.4  21
466990 2020062800 02  199.6 12568 -49.3 -62.6  65  24.4  20
466990 2020062800 02  173.8 13457 -57.2 -61.3  52  23.7  60
466990 2020062800 02  155.1 14168 -63.5 -68.7  33  24.4  50
466990 2020062800 06  152.5 14273 -64.1 -69.0  30  26.3  52
466990 2020062800 10  150.0 14373 -64.9 -69.2  30  27.2  56
466990 2020062800 04  140.0 14790 -67.8 -71.9  43  28.7  56
466990 2020062800 06  131.1 15183 -71.1 -75.5  55  28.0  53
466990 2020062800 03  114.2 15985 -77.6 -81.6  47  18.6  54
466990 2020062800 06  111.8 16106 -77.3 -81.4  44  19.2  53
466990 2020062800 02  101.6 16656 -75.2 -85.4  52  18.2  20
466990 2020062800 02  100.1 16743 -75.6 -85.3  58  17.3  22
466990 2020062800 10  100.0 16748 -75.6 -85.3  58  17.3  22
466990 2020062800 03   92.7 17184 -78.8 -86.4  47  15.4  29
466990 2020062800 06   79.8 18036 -76.1 -88.1  69  14.8  14
466990 2020062800 06   76.7 18270 -75.9 -88.4  56  15.0  13
466990 2020062800 10   70.0 18795 -75.3 -89.0  71  17.2  11
466990 2020062800 02   66.0 19136 -74.8 -89.3  74  16.9   9
466990 2020062800 06   64.8 19245 -74.2 -89.7  81  15.2   8
466990 2020062800 06   62.7 19438 -71.1 -89.1  69  15.0   6
466990 2020062800 02   57.3 19969 -67.3 -88.8  82  16.5   3
466990 2020062800 06   55.3 20187 -68.0 -88.9  94  19.4   4
466990 2020062800 06   52.6 20487 -65.9 -89.2  80  15.9   2
466990 2020062800 10   50.0 20799 -64.3 -88.6 100  19.1   2
466990 2020062800 06   48.3 21015 -64.0 -88.3 112  17.5   2
466990 2020062800 06   46.0 21313 -61.3 -87.4  78  13.6   2
466990 2020062800 06   43.3 21687 -60.1 -87.0 110  11.0   2
466990 2020062800 02   42.3 21837 -59.3 -86.5 111   8.6   1
466990 2020062800 04   41.6 21938 -59.7 -86.4 103   7.7   2
466990 2020062800 06   40.2 22150 -60.4 -86.8  88  12.1   2
466990 2020062800 02   37.9 22527 -59.2 -86.4  89  11.5   1
466990 2020062800 06   32.2 23550 -55.0 -84.5  98  13.4   1
466990 2020062800 04   31.2 23751 -54.9 -84.1 111  18.3   1
466990 2020062800 06   30.5 23892 -54.7 -84.0 119  15.9   1
466990 2020062800 10   30.0 24000 -54.9 -83.9 115  14.0   1
466990 2020062800 06   28.3 24377 -53.3 -83.6  84  10.4   1
466990 2020062800 02   28.2 24390 -53.2 -83.6  83  10.4   1
466990 2020062800 02   25.5 25045 -53.9 -83.4  78  11.6   1
466990 2020062800 06   25.1 25135 -53.8 -83.4  75  11.8   1
466990 2020062800 06   24.2 25372 -53.1 -83.3  93  12.3   1
466990 2020062800 06   22.6 25828 -52.1 -82.6  76  14.5   1
466990 2020062800 06   21.2 26252 -52.7 -82.6 112  16.4   1
466990 2020062800 10   20.0 26613 -53.7 -83.4  81  14.8   1
466990 2020062800 02   19.9 26627 -53.6 -83.4  79  15.1   1
466990 2020062800 06   19.8 26673 -53.4 -83.4  76  15.9   1
466990 2020062800 06   18.5 27105 -52.3 -82.7  97  19.2   1
466990 2020062800 06   17.2 27590 -49.0 -81.6  82  21.7   1
466990 2020062800 06   16.4 27886 -48.9 -80.9 102  20.2   1
466990 2020062800 02   13.9 28996 -43.1 -78.5  80  21.0   1
466990 2020062800 06   13.7 29072 -43.2 -78.3  84  21.6   1
466990 2020062800 06   12.9 29524 -43.0 -78.3 102  12.0   1
466990 2020062800 02   12.4 29785 -42.4 -78.0  75  10.5   1
466990 2020062800 06   12.3 29837 -42.6 -78.0  71   9.8   1
466990 2020062800 06   11.5 30259 -43.1 -78.2  80  11.5   1
466990 2020062800 06   11.1 30521 -43.2 -78.2  62   9.1   1
466990 2020062800 06   10.6 30853 -44.1 -78.7  79  11.0   1
466990 2020062800 10   10.0 31208 -44.1 -78.8  75   9.6   1
466990 2020062800 04    9.7 31431 -44.5 -79.0  67   8.7   1
466990 2020062800 20    9.6 31547 -44.5 -79.1  66   9.2   1
466990 2020062812 01 1006.6 00019  30.3  24.2 250   1.5  70
466990 2020062812 10 1000.0 00077  29.5  24.2 238   1.2  73
466990 2020062812 02  941.2 00616  24.0  24.0 205   2.8 100
466990 2020062812 10  925.0 00769  23.8  23.8 197   3.7 100
466990 2020062812 02  890.6 01103  22.7  22.7 199   4.7 100
466990 2020062812 06  879.2 01212  21.2  18.7 209   5.5  85
466990 2020062812 04  864.9 01354  20.7  20.7 199   7.6 100
466990 2020062812 02  863.1 01373  20.0  20.0 198   7.5  99
466990 2020062812 10  850.0 01507  20.7  20.7 190   6.3 100
466990 2020062812 02  844.2 01565  20.7  20.7 185   5.7 100
466990 2020062812 06  839.8 01611  19.9  19.6 181   5.5  97
466990 2020062812 02  818.3 01837  18.0  18.0 141   5.1 100
466990 2020062812 06  810.7 01917  18.7  18.7 125   5.7 100
466990 2020062812 02  798.5 02048  18.9  18.9 122   5.4 100
466990 2020062812 02  779.0 02260  16.5   7.6 128   1.0  55
466990 2020062812 02  756.0 02515  16.2   4.7  55   1.3  46
466990 2020062812 02  747.6 02612  15.2   9.8  63   1.5  70
466990 2020062812 02  738.6 02713  15.1   4.5   5   1.5  49
466990 2020062812 02  735.3 02752  14.5   9.7 353   1.8  72
466990 2020062812 02  722.6 02901  12.9  11.5 335   2.5  90
466990 2020062812 02  722.0 02906  12.9  11.4 334   2.5  90
466990 2020062812 10  700.0 03167  11.9   9.5 291   2.3  85
466990 2020062812 02  611.5 04286   5.7   1.5 271   0.7  74
466990 2020062812 04  604.3 04383   5.0   1.6 344   0.1  78
466990 2020062812 10  500.0 05905  -4.5  -4.5 233   3.6 100
466990 2020062812 02  489.0 06083  -5.8  -5.8 254   3.5 100
466990 2020062812 02  485.8 06132  -5.0  -6.9 259   3.7  86
466990 2020062812 02  458.0 06593  -7.3 -14.8 220   2.3  55
466990 2020062812 02  435.3 06990 -10.1 -11.9 222   2.9  86
466990 2020062812 02  422.8 07213 -11.2 -15.7 194   2.8  69
466990 2020062812 04  408.6 07473 -12.6 -14.2 238   3.0  87
466990 2020062812 02  406.4 07516 -12.9 -13.7 250   3.2  93
466990 2020062812 06  400.2 07632 -13.1 -15.0 250   5.0  85
466990 2020062812 10  400.0 07636 -13.1 -14.9 250   5.0  86
466990 2020062812 04  389.8 07836 -14.1 -15.2 241   9.2  91
466990 2020062812 06  376.6 08096 -15.2 -16.7 227   7.2  88
466990 2020062812 06  367.7 08275 -16.0 -18.1 249   5.0  83
466990 2020062812 04  341.8 08824 -19.9 -22.4 291   0.2  80
466990 2020062812 02  340.0 08863 -20.3 -22.5  19   0.6  82
466990 2020062812 02  336.5 08942 -20.4 -40.9  56   1.0  14
466990 2020062812 02  323.1 09238 -21.7 -42.7 158   2.9  13
466990 2020062812 10  300.0 09779 -26.0 -40.2  42   2.7  25
466990 2020062812 02  282.6 10207 -29.8 -40.3  39   3.6  35
466990 2020062812 02  275.3 10397 -31.1 -49.1  16   1.9  15
466990 2020062812 04  265.2 10659 -33.4 -44.7  35   0.7  31
466990 2020062812 02  254.1 10957 -36.1 -43.8 129   3.3  45
466990 2020062812 06  251.3 11035 -36.5 -44.0 132   5.1  46
466990 2020062812 10  250.0 11070 -36.8 -43.2 131   5.8  51
466990 2020062812 02  248.9 11099 -36.9 -43.0 131   6.2  53
466990 2020062812 06  242.1 11290 -38.4 -49.0 133   7.3  32
466990 2020062812 02  238.4 11395 -39.1 -55.9 123   8.1  15
466990 2020062812 02  231.1 11610 -40.8 -49.4 113   8.4  39
466990 2020062812 06  216.3 12057 -43.9 -57.1  78  12.3  22
466990 2020062812 02  210.7 12232 -44.9 -63.3  72  13.1  11
466990 2020062812 10  200.0 12578 -48.1 -59.3  60  10.6  26
466990 2020062812 06  184.9 13090 -52.5 -57.2  39  17.5  57
466990 2020062812 02  169.2 13658 -57.6 -60.7  28  17.4  67
466990 2020062812 02  156.1 14160 -61.7 -70.6  24  23.6  30
466990 2020062812 10  150.0 14405 -63.7 -70.6  19  24.1  39
466990 2020062812 06  144.1 14648 -65.8 -71.3  22  24.8  46
466990 2020062812 02  141.5 14761 -66.8 -72.2  27  24.2  47
466990 2020062812 02  128.8 15319 -71.1 -74.8  55  18.4  58
466990 2020062812 06  127.2 15398 -71.6 -75.7  58  18.5  55
466990 2020062812 04  115.8 15948 -75.6 -81.3  54  12.5  42
466990 2020062812 02  115.3 15971 -75.8 -81.5  53  12.6  41
466990 2020062812 06  107.6 16360 -78.9 -82.5  40  18.1  56
466990 2020062812 03  107.1 16396 -79.0 -82.7  40  18.6  56
466990 2020062812 02  100.1 16779 -77.2 -84.1  52  17.1  34
466990 2020062812 10  100.0 16784 -77.2 -84.1  52  17.1  34
466990 2020062812 06   95.8 17032 -78.4 -85.6  64  19.0  32
466990 2020062812 02   86.7 17595 -81.2 -87.4  59  14.5  36
466990 2020062812 06   83.9 17781 -79.4 -87.1  53  18.4  28
466990 2020062812 06   76.8 18285 -78.7 -88.3  86  15.0  21
466990 2020062812 10   70.0 18811 -77.5 -89.1  77  17.0  15
466990 2020062812 02   69.2 18873 -77.2 -89.5  72  15.6  13
466990 2020062812 06   68.4 18946 -75.6 -89.3  66  16.5  11
466990 2020062812 02   65.9 19165 -71.2 -89.0  82  17.2   6
466990 2020062812 04   64.8 19264 -71.0 -89.7  93  17.4   5
466990 2020062812 06   63.5 19381 -70.0 -89.8 103  15.1   4
466990 2020062812 06   61.1 19608 -69.0 -89.7  86  13.5   4
466990 2020062812 06   58.3 19891 -68.3 -89.6 106  12.9   3
466990 2020062812 06   55.7 20169 -66.6 -89.9  81  10.3   2
466990 2020062812 06   53.5 20418 -64.6 -89.5  98   9.0   2
466990 2020062812 02   52.1 20574 -63.5 -88.8  88   6.8   2
466990 2020062812 06   51.2 20686 -64.0 -89.0  82   5.8   2
466990 2020062812 10   50.0 20828 -64.2 -89.1  66   5.2   2
466990 2020062812 04   49.3 20912 -64.8 -89.2  50   4.8   2
466990 2020062812 02   49.1 20942 -64.9 -89.3  42   4.9   2
466990 2020062812 06   48.7 20988 -64.6 -89.3  33   5.8   2
466990 2020062812 06   45.7 21381 -63.8 -89.1  61  14.6   2
466990 2020062812 06   44.5 21541 -63.8 -89.4  66  11.8   2
466990 2020062812 06   42.6 21804 -60.6 -89.0  45  13.2   1
466990 2020062812 06   40.7 22084 -59.8 -88.1  72  15.2   1
466990 2020062812 06   39.3 22306 -58.9 -87.8  52  10.5   1
466990 2020062812 06   37.7 22574 -57.8 -87.0  80  14.9   1
466990 2020062812 06   36.6 22758 -57.6 -86.9  66  14.0   1
466990 2020062812 06   35.3 22989 -57.0 -86.7  84  12.0   1
466990 2020062812 06   33.4 23331 -55.7 -86.1  62  14.5   1
466990 2020062812 04   30.1 23999 -53.8 -85.4  89  18.4   1
466990 2020062812 10   30.0 24026 -53.5 -85.2  90  18.4   1
466990 2020062812 02   29.4 24139 -53.4 -84.9  96  16.7   1
466990 2020062812 06   28.9 24258 -53.7 -84.8 103  14.7   1
466990 2020062812 02   28.0 24474 -54.5 -85.2  94  15.5   1
466990 2020062812 06   25.1 25187 -50.0 -83.5  90  17.0   1
466990 2020062812 02   24.3 25388 -49.2 -82.9  97  14.2   1
466990 2020062812 06   23.7 25556 -49.2 -82.9 103  11.9   1
466990 2020062812 06   22.2 25988 -50.0 -83.2  79  13.9   1
466990 2020062812 06   21.1 26300 -49.3 -83.0  91  17.8   1
466990 2020062812 06   20.6 26465 -48.9 -82.9  90  14.3   1
466990 2020062812 14   20.0 26663 -49.1 -82.8  69  10.7   1
466990 2020062812 06   19.6 26791 -48.7 -82.8  56  12.1   1
466990 2020062812 02   19.4 26856 -48.6 -82.7  55  13.5   1
466990 2020062812 06   18.9 27047 -49.3 -82.7  60  16.6   1
466990 2020062812 04   18.1 27325 -50.0 -83.1  84  17.6   1
466990 2020062812 06   17.8 27435 -50.4 -83.5  91  16.5   1
466990 2020062812 02   17.8 27444 -50.4 -83.6  91  16.4   1
466990 2020062812 06   17.3 27596 -49.6 -83.4  83  13.2   1
466990 2020062812 06   16.7 27844 -48.3 -83.0  45  12.8   0
466990 2020062812 02   16.5 27909 -48.0 -82.7  44  13.2   0
466990 2020062812 06   15.3 28402 -50.3 -83.3  74  13.8   1
466990 2020062812 02   15.3 28415 -50.3 -83.4  74  13.5   1
466990 2020062812 06   14.7 28656 -49.2 -83.3  42   9.1   0
466990 2020062812 06   14.4 28806 -48.9 -83.3  54   8.9   0
466990 2020062812 06   13.9 29065 -46.7 -82.5  49  12.3   0
466990 2020062812 02   13.7 29141 -46.4 -82.2  56  13.6   0
466990 2020062812 06   13.2 29374 -47.2 -82.2  77  15.1   0
466990 2020062812 02   11.8 30119 -48.0 -82.6  92  18.8   0
466990 2020062812 04   10.3 31044 -44.3 -81.4  94  25.7   0
466990 2020062812 10   10.0 31238 -43.3 -80.9  96  23.4   0
466990 2020062812 06    9.4 31635 -42.6 -80.5 101  20.4   0
466990 2020062812 02    8.5 32325 -40.0 -79.4  86  17.4   0
466990 2020062812 06    7.9 32815 -40.7 -79.5  76  13.7   0
466990 2020062812 02    7.6 33110 -41.5 -80.0  76  17.0   0
466990 2020062812 20    6.4 34256 -32.8 -76.5  72  25.7   0
466990 2020062900 01 1005.2 00019  27.8  22.8 240   2.2  74
466990 2020062900 10 1000.0 00064  27.0  21.7 232   2.6  72
466990 2020062900 06  986.0 00191  27.1  22.1 202   5.5  73
466990 2020062900 06  925.5 00749  24.1  19.8 196  10.5  76
466990 2020062900 10  925.0 00753  24.1  19.8 196  10.5  76
466990 2020062900 04  904.5 00951  23.4  18.3 209  13.1  73
466990 2020062900 06  857.4 01417  20.9  16.0 219   8.2  73
466990 2020062900 10  850.0 01491  20.6  15.4 211   7.3  72
466990 2020062900 06  839.8 01595  20.3  14.4 193   8.3  68
466990 2020062900 02  728.0 02820  14.8   5.9 194   9.5  55
466990 2020062900 06  709.7 03034  13.2   4.1 202   8.5  54
466990 2020062900 02  706.8 03067  13.2   3.0 201   8.2  50
466990 2020062900 10  700.0 03149  12.5   4.0 195   7.7  55
466990 2020062900 02  679.7 03398  10.5   7.5 187   9.7  81
466990 2020062900 06  675.9 03443  10.5   6.1 186  10.0  73
466990 2020062900 02  642.0 03870   8.5   0.3 201   8.8  56
466990 2020062900 06  638.1 03921   8.2   0.0 203   9.2  56
466990 2020062900 06  624.8 04093   7.0  -0.5 189   8.9  58
466990 2020062900 02  615.3 04221   7.0  -1.0 202   7.4  56
466990 2020062900 06  598.7 04443   5.4  -2.7 218   6.2  55
466990 2020062900 06  582.2 04671   3.8  -2.5 206   7.9  63
466990 2020062900 02  575.6 04764   3.0  -2.7 209   7.3  66
466990 2020062900 06  549.9 05133   1.4 -11.6 247   5.8  37
466990 2020062900 02  544.3 05217   1.1 -13.2 248   5.3  33
466990 2020062900 10  500.0 05895  -3.2 -15.3 302   1.9  38
466990 2020062900 02  485.0 06133  -4.7 -19.2 286   2.9  31
466990 2020062900 02  454.1 06649  -7.8 -13.0 265   1.1  66
466990 2020062900 04  451.6 06694  -8.1 -14.0 188   0.3  62
466990 2020062900 02  433.0 07019  -9.3 -21.9 303   2.8  35
466990 2020062900 06  404.7 07538 -12.5 -20.6  37   5.0  50
466990 2020062900 10  400.0 07627 -13.3 -20.3  35   6.1  55
466990 2020062900 06  394.2 07739 -14.2 -19.9  22   6.1  61
466990 2020062900 06  382.2 07972 -16.2 -20.0  41   5.2  72
466990 2020062900 02  381.0 07995 -16.4 -19.9  40   5.5  74
466990 2020062900 06  378.2 08052 -16.8 -21.9  30   5.7  64
466990 2020062900 02  371.2 08191 -17.0 -25.4 337   6.0  48
466990 2020062900 02  369.8 08221 -16.9 -25.7 331   6.1  46
466990 2020062900 06  369.2 08230 -16.7 -31.5 330   6.1  26
466990 2020062900 02  368.9 08235 -16.6 -36.7 329   6.1  15
466990 2020062900 02  368.1 08255 -16.4 -29.0 328   6.1  32
466990 2020062900 02  365.6 08304 -16.7 -24.4 322   5.3  51
466990 2020062900 06  364.6 08326 -16.8 -24.2 320   5.0  52
466990 2020062900 02  362.3 08373 -17.3 -23.9 312   4.4  56
466990 2020062900 02  343.7 08765 -18.3 -38.3  15   4.6  15
466990 2020062900 02  324.8 09185 -21.9 -42.0 358   6.5  14
466990 2020062900 06  321.4 09262 -22.6 -40.8   3   5.0  17
466990 2020062900 02  305.3 09638 -25.6 -37.7   9   5.4  31
466990 2020062900 10  300.0 09767 -26.7 -32.8  12   5.1  56
466990 2020062900 02  298.2 09809 -27.1 -31.7  14   5.6  65
466990 2020062900 02  282.8 10187 -30.4 -36.2  15   7.2  57
466990 2020062900 02  273.4 10426 -32.1 -33.2  10   7.5  90
466990 2020062900 02  265.1 10643 -33.3 -44.8   7   7.2  30
466990 2020062900 06  253.3 10962 -35.8 -46.4 347  10.1  33
466990 2020062900 10  250.0 11053 -36.5 -46.9 349  10.4  33
466990 2020062900 06  244.9 11193 -37.8 -46.7 353  11.0  39
466990 2020062900 02  226.8 11721 -42.2 -44.9 345   7.3  74
466990 2020062900 06  221.8 11869 -43.3 -46.2 338   6.9  73
466990 2020062900 04  217.0 12016 -44.5 -47.5 354   6.8  72
466990 2020062900 06  206.1 12359 -46.9 -49.7  17   9.7  73
466990 2020062900 02  204.3 12417 -47.4 -50.6  18   9.4  69
466990 2020062900 10  200.0 12558 -48.6 -52.0  15   9.2  68
466990 2020062900 06  188.0 12961 -52.4 -55.6  34  14.3  68
466990 2020062900 06  172.1 13525 -57.6 -62.1  49   8.8  57
466990 2020062900 02  164.0 13828 -60.3 -67.6  40  10.7  38
466990 2020062900 10  150.0 14379 -65.4 -69.7  42  17.2  56
466990 2020062900 02  144.1 14621 -67.6 -71.4  40  18.9  59
466990 2020062900 02  134.8 15021 -70.3 -72.8  30  24.7  71
